acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,angle
-0.087,-0.034,0.001,-1.584,0.04,0.157,267.5
0.045,-0.039,0.031,-1.582,0.04,0.16,267.5
-0.052,-0.009,-0.032,-1.582,0.04,0.163,267.5
0.038,-0.037,0.021,-1.583,0.044,0.167,267.5
0.023,-0.049,-0.025,-1.581,0.05,0.172,267.5
-0.006,-0.057,0.022,-1.58,0.058,0.177,267.5
-0.004,-0.03,0.004,-1.58,0.062,0.181,267.5
-0.027,-0.039,0.011,-1.583,0.07,0.184,267.5
-0.054,0.003,0.018,-1.584,0.071,0.188,267.5
-0.026,0.003,-0.007,-1.583,0.069,0.191,266.1
-0.141,-0.032,0.014,-1.582,0.069,0.194,266.1
-0.013,-0.011,0.054,-1.593,0.066,0.198,266.1
-0.059,0.059,-0.033,-1.594,0.06,0.2,266.1
0.047,-0.039,0.004,-1.595,0.06,0.203,266.1
-0.08,0.033,-0.022,-1.595,0.059,0.206,266.1
0.039,0.013,0.024,-1.597,0.061,0.208,266.1
-0.014,0.014,0.001,-1.599,0.059,0.211,266.1
0.029,0.009,-0.009,-1.601,0.057,0.213,266.1
-0.093,0.032,-0.027,-1.602,0.054,0.214,266.1
-0.066,0.046,-0.04,-1.602,0.043,0.215,264.4
-0.101,0.023,0.013,-1.609,0.036,0.216,264.4
-0.035,0.039,0.004,-1.61,0.036,0.218,264.4
0.008,0.038,-0.024,-1.609,0.036,0.22,264.4
-0.035,0.038,-0.034,-1.602,0.038,0.223,264.4
0.094,-0.03,0.022,-1.6,0.036,0.224,264.4
-0.095,0.04,-0.04,-1.598,0.038,0.226,264.4
-0.042,-0.005,0.01,-1.602,0.042,0.228,264.4
0.041,-0.016,-0.057,-1.601,0.042,0.231,264.4
0.044,-0.026,-0.029,-1.602,0.04,0.233,262.6
-0.14,0.014,-0.05,-1.603,0.038,0.236,262.6
-0.137,-0.014,0.017,-1.609,0.038,0.238,262.6
-0.027,-0.041,0.009,-1.612,0.04,0.241,262.6
-0.024,-0.011,0.014,-1.613,0.041,0.244,262.6
0.045,0.024,-0.087,-1.609,0.041,0.247,262.6
-0.028,-0.009,-0.03,-1.603,0.043,0.249,262.6
0.056,-0.003,0.004,-1.606,0.043,0.251,262.6
-0.025,0.013,0.001,-1.613,0.037,0.253,262.6
-0.035,-0.011,-0.015,-1.615,0.037,0.256,262.6
-0.059,-0.032,-0.037,-1.613,0.037,0.258,260.9
0.042,0.011,-0.022,-1.612,0.04,0.26,260.9
-0.06,0.006,-0.018,-1.611,0.04,0.262,260.9
0.046,0.004,0.014,-1.611,0.037,0.264,260.9
0.042,-0.004,-0.022,-1.608,0.035,0.266,260.9
-0.029,-0.039,-0.015,-1.605,0.035,0.268,260.9
0.041,0.051,-0.017,-1.603,0.031,0.269,260.9
-0.038,0.028,-0.031,-1.599,0.03,0.271,260.9
-0.034,-0.013,0.043,-1.602,0.032,0.274,260.9
-0.005,0.017,-0.032,-1.601,0.034,0.277,260.9
0.04,-0.022,0.025,-1.601,0.038,0.28,259.1
0.04,-0.026,0.014,-1.6,0.041,0.283,259.1
-0.067,-0.004,-0.052,-1.601,0.042,0.285,259.1
0.113,-0.02,0.031,-1.604,0.043,0.288,259.1
-0.009,0.005,0.006,-1.607,0.04,0.291,259.1
-0.005,-0.027,0.009,-1.612,0.045,0.295,259.1
-0.041,-0.006,-0.047,-1.61,0.048,0.299,259.1
0.003,-0.018,0.003,-1.608,0.051,0.301,259.1
-0.014,-0.016,-0.06,-1.606,0.053,0.304,259.1
-0.054,0.05,-0.015,-1.605,0.053,0.306,259.1
-0.037,0.045,0.012,-1.609,0.053,0.308,257.7
-0.121,0.008,-0.043,-1.614,0.055,0.311,257.7
0.034,0.014,0.017,-1.61,0.054,0.313,257.7
0.051,0.046,0.006,-1.603,0.053,0.315,257.7
-0.07,0.044,-0.047,-1.603,0.052,0.317,257.7
0.049,0.015,-0.003,-1.604,0.055,0.32,257.7
-0.099,0.011,-0.022,-1.604,0.053,0.321,257.7
-0.111,0.039,-0.016,-1.605,0.05,0.323,257.7
-0.061,0.055,-0.034,-1.605,0.043,0.324,257.7
0.08,0.036,0.021,-1.603,0.04,0.326,257.7
0.055,0.021,-0.0,-1.602,0.037,0.328,256.3
-0.1,0.003,-0.026,-1.602,0.04,0.331,256.3
-0.016,0.017,0.034,-1.604,0.04,0.333,256.3
0.042,-0.001,-0.023,-1.606,0.037,0.335,256.3
-0.003,0.027,-0.045,-1.605,0.035,0.336,256.3
-0.029,0.033,-0.032,-1.606,0.031,0.338,256.3
-0.001,0.037,-0.026,-1.61,0.029,0.339,256.3
0.03,0.056,-0.054,-1.609,0.029,0.34,256.3
-0.008,0.049,-0.035,-1.607,0.03,0.341,256.3
-0.043,0.016,0.014,-1.611,0.025,0.342,256.3
-0.039,-0.019,-0.008,-1.61,0.023,0.343,254.5
-0.043,0.008,-0.03,-1.609,0.022,0.344,254.5
-0.018,0.021,-0.008,-1.607,0.019,0.345,254.5
-0.053,0.032,-0.006,-1.61,0.017,0.347,254.5
0.047,0.06,0.003,-1.608,0.018,0.348,254.5
-0.07,-0.005,-0.068,-1.605,0.022,0.35,254.5
-0.063,0.006,-0.044,-1.602,0.022,0.352,254.5
-0.13,0.013,-0.042,-1.601,0.022,0.353,254.5
0.045,0.02,-0.007,-1.601,0.019,0.354,254.5
0.007,0.006,0.023,-1.599,0.02,0.356,254.5
-0.014,-0.027,-0.046,-1.601,0.021,0.358,252.8
-0.074,-0.01,-0.034,-1.601,0.022,0.36,252.8
-0.023,-0.023,-0.008,-1.6,0.023,0.362,252.8
0.03,-0.008,-0.005,-1.601,0.023,0.364,252.8
-0.017,0.003,-0.024,-1.6,0.023,0.366,252.8
-0.024,-0.008,-0.026,-1.601,0.023,0.368,252.8
-0.048,0.023,-0.016,-1.601,0.023,0.369,252.8
0.021,-0.01,-0.012,-1.601,0.021,0.371,252.8
-0.022,-0.02,-0.036,-1.599,0.022,0.372,252.8
0.02,0.019,0.001,-1.597,0.019,0.373,252.8
0.034,0.01,0.002,-1.591,0.014,0.375,250.7
0.063,0.019,-0.027,-1.591,0.012,0.376,250.7
-0.043,-0.007,-0.002,-1.59,0.013,0.378,250.7
-0.007,0.02,-0.004,-1.588,0.016,0.379,250.7
0.055,0.0,0.002,-1.584,0.015,0.38,250.7
0.019,-0.0,-0.038,-1.582,0.013,0.381,250.7
0.033,-0.002,0.004,-1.58,0.012,0.383,250.7
-0.014,-0.001,0.024,-1.579,0.012,0.384,250.7
-0.049,-0.003,-0.033,-1.578,0.013,0.385,250.7
-0.031,0.004,0.014,-1.579,0.011,0.386,250.7
-0.051,0.019,-0.062,-1.578,0.008,0.387,248.9
0.036,0.009,-0.006,-1.582,0.011,0.389,248.9
0.028,-0.022,-0.01,-1.583,0.018,0.391,248.9
0.003,-0.011,-0.038,-1.575,0.023,0.393,248.9
-0.006,0.018,-0.05,-1.572,0.025,0.394,248.9
-0.034,-0.02,0.002,-1.573,0.028,0.395,248.9
-0.059,0.0,0.013,-1.575,0.025,0.396,248.9
-0.005,0.006,-0.004,-1.576,0.022,0.398,248.9
0.022,-0.023,-0.009,-1.575,0.024,0.399,248.9
0.031,0.019,-0.028,-1.574,0.022,0.401,248.9
0.03,-0.01,-0.007,-1.572,0.024,0.402,247.1
-0.002,-0.021,-0.021,-1.571,0.024,0.403,247.1
-0.048,-0.0,-0.014,-1.571,0.026,0.404,247.1
-0.032,-0.017,-0.007,-1.573,0.027,0.406,247.1
-0.041,0.007,-0.029,-1.576,0.028,0.409,247.1
0.051,0.019,0.02,-1.578,0.031,0.411,247.1
0.045,-0.016,0.014,-1.576,0.033,0.412,247.1
-0.061,-0.004,-0.056,-1.575,0.032,0.414,247.1
-0.046,-0.027,0.009,-1.576,0.031,0.416,247.1
-0.023,-0.042,-0.001,-1.578,0.032,0.417,245.7
-0.011,-0.025,-0.029,-1.575,0.033,0.419,245.7
-0.008,-0.008,-0.038,-1.575,0.033,0.42,245.7
0.101,0.003,0.008,-1.575,0.033,0.422,245.7
0.009,0.013,0.0,-1.576,0.032,0.423,245.7
-0.092,-0.012,-0.026,-1.574,0.03,0.423,245.7
-0.033,0.027,-0.013,-1.567,0.026,0.423,245.7
0.006,0.04,0.003,-1.566,0.025,0.423,245.7
-0.021,0.029,-0.004,-1.569,0.024,0.424,245.7
-0.006,0.001,-0.024,-1.57,0.021,0.424,245.7
-0.019,0.015,-0.004,-1.57,0.018,0.425,244.0
0.043,0.009,-0.003,-1.567,0.017,0.426,244.0
-0.027,0.014,-0.043,-1.566,0.016,0.426,244.0
-0.084,-0.016,-0.025,-1.567,0.013,0.427,244.0
-0.033,-0.006,-0.008,-1.566,0.016,0.429,244.0
0.09,-0.007,-0.009,-1.564,0.016,0.43,244.0
0.019,-0.029,-0.021,-1.563,0.019,0.431,244.0
0.048,0.034,-0.023,-1.561,0.017,0.432,244.0
-0.018,0.002,-0.029,-1.561,0.017,0.432,244.0
-0.063,-0.007,-0.02,-1.561,0.017,0.433,244.0
0.039,0.017,0.014,-1.561,0.016,0.433,242.2
0.06,0.01,-0.018,-1.561,0.017,0.434,242.2
-0.077,0.014,-0.016,-1.561,0.018,0.434,242.2
-0.058,0.001,-0.009,-1.562,0.019,0.435,242.2
0.035,-0.036,0.037,-1.564,0.016,0.435,242.2
0.023,0.003,0.023,-1.563,0.015,0.436,242.2
0.01,0.008,-0.01,-1.562,0.013,0.437,242.2
0.026,-0.052,0.018,-1.563,0.018,0.438,242.2
-0.011,0.017,-0.003,-1.565,0.019,0.439,242.2
0.008,-0.014,-0.019,-1.564,0.018,0.439,242.2
-0.057,-0.017,-0.006,-1.563,0.016,0.44,240.8
0.02,0.018,0.036,-1.566,0.016,0.44,240.8
-0.003,-0.004,-0.023,-1.564,0.017,0.441,240.8
-0.013,0.012,-0.035,-1.562,0.017,0.441,240.8
-0.046,0.038,-0.024,-1.561,0.016,0.441,240.8
-0.052,0.02,-0.04,-1.562,0.017,0.441,240.8
0.006,0.008,-0.023,-1.564,0.016,0.441,240.8
0.032,0.024,-0.025,-1.562,0.014,0.441,240.8
-0.027,0.004,-0.056,-1.558,0.014,0.441,240.8
0.047,0.022,-0.014,-1.557,0.015,0.441,240.8
-0.042,-0.008,-0.022,-1.56,0.013,0.442,239.1
-0.019,-0.013,-0.023,-1.558,0.015,0.442,239.1
-0.042,-0.047,-0.066,-1.555,0.018,0.443,239.1
0.027,0.014,-0.036,-1.549,0.015,0.444,239.1
0.041,-0.005,-0.053,-1.544,0.016,0.445,239.1
-0.014,0.006,-0.013,-1.539,0.013,0.445,239.1
-0.044,-0.004,-0.066,-1.538,0.013,0.446,239.1
-0.044,0.002,-0.023,-1.536,0.014,0.446,239.1
-0.004,0.019,-0.038,-1.532,0.008,0.446,239.1
0.012,0.013,-0.045,-1.525,0.006,0.445,239.1
-0.028,-0.0,-0.036,-1.52,0.005,0.446,238.4
0.002,-0.029,-0.025,-1.52,0.008,0.446,238.4
0.024,-0.004,-0.037,-1.52,0.006,0.447,238.4
-0.038,0.008,-0.006,-1.518,0.004,0.447,238.4
-0.021,0.008,-0.035,-1.519,0.003,0.447,238.4
0.043,-0.011,-0.025,-1.518,0.006,0.447,238.4
0.026,0.01,-0.036,-1.513,0.006,0.447,238.4
0.041,0.012,-0.006,-1.511,0.009,0.447,238.4
0.036,0.033,-0.066,-1.511,0.013,0.447,238.4
-0.029,-0.012,-0.02,-1.51,0.014,0.447,238.4
-0.049,0.023,-0.011,-1.511,0.017,0.447,238.0
-0.022,-0.007,0.011,-1.511,0.021,0.448,238.0
0.025,-0.041,-0.009,-1.511,0.023,0.449,238.0
0.003,-0.016,-0.002,-1.509,0.021,0.449,238.0
-0.056,0.045,0.047,-1.51,0.022,0.45,238.0
0.054,-0.036,0.039,-1.511,0.026,0.45,238.0
0.005,-0.018,0.016,-1.513,0.033,0.45,238.0
-0.005,0.002,0.054,-1.515,0.036,0.451,238.0
0.017,0.019,0.039,-1.516,0.037,0.451,238.0
-0.012,0.04,0.013,-1.516,0.033,0.449,238.0
-0.038,0.053,0.018,-1.516,0.028,0.447,237.3
-0.031,0.066,0.098,-1.52,0.024,0.445,237.3
-0.006,0.041,0.069,-1.521,0.025,0.444,237.3
0.029,0.036,0.059,-1.524,0.024,0.442,237.3
0.063,0.012,0.068,-1.527,0.025,0.441,237.3
0.032,0.058,0.049,-1.529,0.025,0.439,237.3
-0.027,0.055,0.034,-1.533,0.024,0.437,237.3
-0.069,0.026,0.043,-1.539,0.025,0.436,237.3
-0.017,0.023,0.074,-1.546,0.027,0.434,237.3
0.017,0.064,0.033,-1.547,0.024,0.432,237.3
-0.012,0.031,0.009,-1.551,0.024,0.431,237.3
-0.029,0.015,0.026,-1.557,0.026,0.43,237.3
0.003,0.011,0.049,-1.561,0.027,0.429,237.3
0.032,0.018,0.005,-1.562,0.03,0.428,237.3
-0.061,-0.001,-0.018,-1.561,0.031,0.427,237.3
-0.013,0.014,0.013,-1.562,0.031,0.425,237.3
0.047,-0.005,0.023,-1.561,0.031,0.424,237.3
0.023,0.022,-0.002,-1.558,0.033,0.422,237.3
-0.05,0.013,-0.009,-1.561,0.036,0.421,237.3
-0.007,0.006,-0.017,-1.566,0.039,0.42,237.3
0.037,0.027,-0.036,-1.562,0.038,0.417,237.3
-0.035,0.034,-0.067,-1.558,0.039,0.415,237.3
-0.056,0.009,-0.044,-1.558,0.04,0.413,237.3
-0.03,0.019,-0.052,-1.556,0.042,0.411,237.3
0.07,0.042,-0.046,-1.551,0.043,0.408,237.3
0.067,0.018,-0.045,-1.546,0.047,0.406,237.3
-0.028,0.002,-0.036,-1.543,0.05,0.405,237.3
-0.053,-0.002,-0.008,-1.544,0.048,0.402,237.3
-0.052,0.019,-0.023,-1.544,0.046,0.4,237.3
-0.016,0.019,0.045,-1.547,0.047,0.399,237.3
-0.039,0.032,0.006,-1.548,0.05,0.397,237.3
0.023,0.015,0.036,-1.551,0.049,0.396,237.3
-0.043,0.02,0.027,-1.555,0.046,0.393,237.3
-0.027,0.038,0.052,-1.559,0.042,0.391,237.3
-0.02,0.058,0.037,-1.561,0.035,0.388,237.3
0.033,0.045,0.031,-1.564,0.029,0.385,237.3
-0.007,0.03,-0.012,-1.563,0.026,0.382,237.3
-0.062,0.014,0.016,-1.565,0.022,0.38,237.3
0.004,0.033,-0.014,-1.564,0.019,0.377,237.3
-0.0,-0.003,0.012,-1.563,0.019,0.375,237.0
0.064,-0.026,0.033,-1.562,0.017,0.373,237.0
0.007,0.03,0.007,-1.563,0.01,0.37,237.0
0.006,0.037,0.042,-1.563,0.009,0.368,237.0
-0.067,-0.022,-0.005,-1.563,0.012,0.366,237.0
-0.051,-0.017,0.042,-1.564,0.014,0.363,237.0
-0.009,0.029,0.03,-1.568,0.011,0.361,237.0
0.02,-0.003,0.019,-1.57,0.011,0.358,237.0
0.033,-0.006,-0.017,-1.568,0.011,0.356,237.0
0.014,-0.017,0.032,-1.57,0.01,0.354,237.0
-0.018,-0.044,-0.001,-1.572,0.008,0.352,237.3
-0.005,-0.008,0.017,-1.574,0.007,0.35,237.3
0.007,0.008,0.002,-1.575,0.002,0.348,237.3
-0.029,0.004,-0.048,-1.57,0.003,0.345,237.3
-0.006,0.001,-0.007,-1.566,0.003,0.343,237.3
-0.001,0.016,-0.018,-1.565,-0.001,0.34,237.3
-0.036,0.013,-0.092,-1.565,-0.007,0.337,237.3
0.022,0.004,-0.048,-1.564,-0.011,0.334,237.3
-0.037,-0.017,0.006,-1.563,-0.01,0.332,237.3
0.063,-0.006,0.004,-1.563,-0.011,0.329,237.3
0.029,0.005,-0.064,-1.558,-0.011,0.326,237.3
-0.01,-0.049,-0.055,-1.558,-0.007,0.325,237.3
-0.037,-0.082,-0.005,-1.56,-0.007,0.325,237.3
0.07,-0.043,-0.008,-1.558,-0.006,0.324,237.3
0.02,-0.055,-0.024,-1.556,-0.0,0.323,237.3
-0.02,-0.065,0.012,-1.557,0.003,0.322,237.3
-0.072,-0.019,-0.003,-1.559,0.003,0.32,237.3
-0.009,0.023,0.051,-1.561,-0.003,0.317,237.3
0.005,0.059,0.022,-1.563,-0.01,0.314,237.3
0.005,-0.021,0.025,-1.565,-0.006,0.312,237.3
0.033,0.001,0.031,-1.57,-0.006,0.31,237.3
-0.078,-0.034,-0.023,-1.574,-0.005,0.307,237.3
-0.061,0.023,0.006,-1.576,-0.005,0.305,237.3
-0.048,0.012,0.012,-1.58,-0.001,0.303,237.3
0.02,0.002,0.02,-1.577,0.004,0.3,237.3
0.242,0.001,0.051,-1.576,0.006,0.298,237.3
0.131,-0.011,-0.053,-1.571,0.008,0.296,237.3
0.009,-0.017,-0.03,-1.571,0.006,0.293,237.3
-0.066,0.002,-0.035,-1.572,0.003,0.291,237.3
-0.089,-0.011,-0.034,-1.573,0.002,0.29,237.3
-0.012,-0.018,-0.015,-1.571,0.011,0.289,237.3
-0.044,-0.03,-0.03,-1.571,0.018,0.288,237.3
0.003,0.025,-0.018,-1.574,0.014,0.286,237.3
0.005,0.004,0.003,-1.575,0.011,0.283,237.3
-0.062,-0.01,-0.008,-1.575,0.011,0.282,237.3
0.034,-0.001,0.031,-1.574,0.005,0.28,237.3
0.002,0.004,-0.019,-1.573,0.007,0.278,237.3
0.035,-0.005,0.004,-1.572,0.01,0.277,237.3
0.001,0.005,-0.009,-1.573,0.01,0.275,237.3
-0.105,-0.029,0.01,-1.576,0.008,0.273,237.0
-0.097,-0.013,0.036,-1.581,0.006,0.271,237.0
-0.017,0.007,0.038,-1.586,0.011,0.269,237.0
-0.032,0.021,-0.015,-1.583,0.004,0.268,237.0
-0.041,-0.056,-0.034,-1.582,0.003,0.266,237.0
-0.052,-0.039,-0.057,-1.578,0.005,0.265,237.0
-0.056,-0.058,-0.066,-1.575,0.015,0.264,237.0
-0.034,-0.069,-0.095,-1.571,0.024,0.265,237.0
-0.015,-0.036,-0.108,-1.568,0.028,0.264,237.0
-0.03,-0.027,-0.073,-1.559,0.034,0.263,237.0
-0.033,-0.017,-0.043,-1.558,0.038,0.262,237.3
0.043,0.009,-0.078,-1.556,0.03,0.26,237.3
-0.052,0.041,-0.069,-1.548,0.023,0.257,237.3
-0.019,-0.004,-0.069,-1.543,0.022,0.255,237.3
-0.0,0.004,-0.035,-1.535,0.021,0.253,237.3
-0.034,0.014,-0.077,-1.531,0.017,0.251,237.3
-0.021,0.013,-0.039,-1.526,0.016,0.249,237.3
-0.029,0.001,-0.032,-1.522,0.015,0.248,237.3
0.012,0.015,-0.037,-1.519,0.014,0.247,237.3
-0.007,-0.005,-0.021,-1.515,0.011,0.245,237.3
0.014,0.003,-0.039,-1.511,0.014,0.243,237.3
-0.007,0.003,-0.015,-1.512,0.018,0.242,237.3
-0.044,0.006,-0.009,-1.513,0.018,0.24,237.3
-0.029,0.025,-0.038,-1.515,0.017,0.238,237.3
-0.025,-0.027,-0.041,-1.512,0.015,0.236,237.3
-0.029,-0.007,-0.012,-1.509,0.015,0.235,237.3
0.057,-0.02,-0.018,-1.507,0.012,0.233,237.3
0.015,-0.026,-0.016,-1.506,0.012,0.233,237.3
-0.027,-0.007,-0.015,-1.508,0.011,0.232,237.3
-0.02,-0.023,-0.009,-1.508,0.011,0.231,237.3
0.045,0.005,-0.011,-1.511,0.011,0.23,237.3
0.004,-0.019,-0.029,-1.509,0.011,0.228,237.3
0.016,0.014,-0.024,-1.506,0.007,0.226,237.3
-0.001,0.023,0.018,-1.503,0.007,0.224,237.3
-0.04,-0.017,-0.065,-1.498,0.007,0.222,237.3
-0.055,-0.02,-0.106,-1.493,0.009,0.221,237.3
-0.057,-0.03,-0.127,-1.487,0.01,0.22,237.3
-0.021,-0.028,-0.109,-1.481,0.014,0.219,237.3
0.005,0.007,-0.16,-1.474,0.015,0.218,237.3
0.034,0.0,-0.149,-1.46,0.011,0.217,237.3
0.001,0.004,-0.108,-1.45,0.009,0.216,237.3
-0.006,0.006,-0.119,-1.438,0.007,0.214,237.3
0.001,-0.022,-0.104,-1.429,0.009,0.213,237.3
-0.012,0.003,-0.113,-1.423,0.008,0.211,237.3
-0.009,0.012,-0.09,-1.416,0.005,0.21,237.3
-0.009,-0.003,0.012,-1.415,0.007,0.209,237.3
0.011,0.003,0.074,-1.418,0.005,0.208,237.3
-0.014,-0.002,0.085,-1.423,0.005,0.207,237.3
-0.015,-0.012,0.066,-1.431,0.007,0.205,237.3
0.018,0.005,0.081,-1.435,0.007,0.205,237.0
-0.015,-0.011,0.055,-1.437,0.007,0.204,237.0
0.031,-0.03,0.066,-1.44,0.008,0.203,237.0
-0.052,0.007,0.05,-1.441,0.006,0.202,237.0
-0.094,0.004,0.1,-1.447,0.007,0.202,237.0
-0.031,-0.011,0.109,-1.453,0.006,0.201,237.0
-0.041,0.004,0.151,-1.464,0.007,0.2,237.0
-0.006,0.031,0.103,-1.478,0.004,0.198,237.0
-0.048,0.019,0.095,-1.486,0.003,0.197,237.0
-0.039,0.024,0.104,-1.494,0.004,0.195,237.0
-0.011,-0.035,0.1,-1.503,0.008,0.194,237.0
-0.011,-0.014,0.081,-1.511,0.008,0.194,236.6
-0.084,-0.007,0.088,-1.516,0.005,0.193,236.6
0.075,0.002,0.112,-1.524,0.001,0.192,236.6
0.044,0.008,0.04,-1.526,0.003,0.191,236.6
0.061,0.002,0.073,-1.529,0.004,0.19,236.6
-0.053,-0.004,0.025,-1.532,0.005,0.189,236.6
-0.05,-0.028,0.085,-1.535,0.006,0.188,236.6
-0.041,-0.013,0.058,-1.536,0.005,0.187,236.6
0.007,-0.029,0.027,-1.538,0.006,0.187,236.6
0.023,-0.009,0.046,-1.541,0.007,0.187,236.6
-0.081,-0.023,0.022,-1.544,0.01,0.186,235.2
0.027,-0.033,0.061,-1.547,0.011,0.186,235.2
-0.074,-0.019,0.039,-1.551,0.011,0.186,235.2
-0.083,-0.035,0.026,-1.555,0.014,0.186,235.2
0.004,0.01,0.029,-1.56,0.016,0.185,235.2
-0.015,0.032,0.047,-1.565,0.013,0.184,235.2
-0.047,0.03,0.019,-1.572,0.011,0.182,235.2
-0.014,0.012,-0.006,-1.573,0.01,0.181,235.2
0.016,-0.011,-0.022,-1.574,0.011,0.181,235.2
0.012,-0.036,-0.036,-1.571,0.015,0.182,235.2
0.027,-0.034,-0.06,-1.566,0.019,0.184,235.2
0.025,-0.04,-0.067,-1.562,0.021,0.184,235.2
-0.037,-0.035,-0.048,-1.559,0.025,0.184,235.2
-0.034,-0.007,-0.028,-1.557,0.026,0.184,235.2
0.039,-0.036,-0.025,-1.556,0.026,0.184,235.2
-0.0,-0.028,-0.072,-1.552,0.026,0.184,235.2
0.04,0.005,-0.04,-1.549,0.026,0.185,235.2
-0.036,-0.007,-0.063,-1.548,0.027,0.185,235.2
-0.03,-0.033,-0.004,-1.547,0.029,0.185,235.2
0.005,-0.009,0.027,-1.554,0.028,0.186,235.9
-0.062,-0.0,0.028,-1.558,0.032,0.186,235.9
0.006,-0.019,0.032,-1.565,0.036,0.187,235.9
-0.038,-0.002,0.039,-1.567,0.034,0.188,235.9
-0.01,-0.037,0.009,-1.569,0.033,0.189,235.9
-0.028,-0.058,0.014,-1.569,0.037,0.191,235.9
0.099,-0.05,0.095,-1.569,0.042,0.194,235.9
0.041,-0.055,0.022,-1.568,0.048,0.196,235.9
0.001,-0.06,0.014,-1.566,0.055,0.198,235.9
0.006,0.031,0.0,-1.568,0.052,0.2,235.9
-0.061,-0.009,0.049,-1.572,0.056,0.202,236.6
-0.011,-0.073,-0.002,-1.574,0.06,0.204,236.6
-0.016,-0.005,-0.001,-1.575,0.06,0.205,236.6
-0.039,0.042,-0.007,-1.571,0.054,0.203,236.6
0.019,0.036,0.012,-1.573,0.05,0.203,236.6
-0.006,0.03,0.014,-1.576,0.046,0.203,236.6
0.018,-0.0,0.022,-1.579,0.043,0.204,236.6
0.014,0.013,0.024,-1.58,0.041,0.204,236.6
-0.041,-0.003,-0.001,-1.582,0.039,0.204,236.6
-0.025,-0.01,0.003,-1.581,0.036,0.205,236.6
-0.02,0.026,0.006,-1.58,0.034,0.205,236.6
0.008,0.022,0.003,-1.58,0.031,0.204,237.0
-0.025,0.038,0.006,-1.583,0.03,0.203,237.0
-0.025,0.039,0.023,-1.587,0.028,0.202,237.0
-0.009,0.051,0.006,-1.589,0.025,0.201,237.0
0.003,0.052,0.014,-1.591,0.02,0.198,237.0
-0.021,0.048,-0.014,-1.589,0.015,0.196,237.0
-0.023,0.079,0.008,-1.587,0.009,0.192,237.0
0.048,0.099,0.012,-1.588,0.002,0.189,237.0
0.03,0.083,0.005,-1.585,-0.006,0.186,237.0
0.017,0.07,0.025,-1.584,-0.01,0.183,237.0
0.051,0.061,0.012,-1.583,-0.013,0.18,237.0
-0.012,0.019,0.01,-1.584,-0.013,0.178,237.0
-0.036,0.018,-0.023,-1.585,-0.013,0.177,237.0
-0.08,-0.023,0.032,-1.586,-0.011,0.176,237.0
-0.067,-0.053,-0.02,-1.587,-0.012,0.175,237.0
-0.039,0.011,0.009,-1.587,-0.018,0.173,237.0
0.031,0.029,-0.013,-1.587,-0.02,0.171,237.0
-0.02,0.013,0.009,-1.589,-0.02,0.169,237.0
-0.04,0.017,-0.011,-1.591,-0.019,0.167,237.0
0.024,0.018,0.012,-1.59,-0.021,0.165,237.0
-0.033,0.014,-0.011,-1.587,-0.023,0.163,237.0
-0.046,0.016,0.0,-1.587,-0.025,0.161,237.0
0.012,0.014,0.008,-1.589,-0.028,0.159,237.0
-0.038,-0.027,0.014,-1.588,-0.03,0.155,237.0
0.014,-0.007,0.019,-1.59,-0.026,0.154,237.0
-0.015,-0.039,-0.007,-1.589,-0.025,0.153,237.0
0.0,-0.065,0.025,-1.587,-0.021,0.153,237.0
-0.012,-0.034,0.01,-1.591,-0.018,0.153,237.0
-0.003,-0.032,0.01,-1.591,-0.016,0.153,237.3
0.001,-0.036,0.005,-1.593,-0.012,0.152,237.3
0.011,-0.011,-0.026,-1.591,-0.011,0.152,237.3
-0.037,0.022,-0.006,-1.591,-0.014,0.151,237.3
-0.054,-0.009,0.039,-1.591,-0.015,0.149,237.3
-0.021,-0.008,0.015,-1.594,-0.015,0.148,237.3
-0.012,0.012,-0.01,-1.595,-0.014,0.147,237.3
-0.042,-0.007,-0.012,-1.594,-0.012,0.146,237.3
0.003,-0.002,0.012,-1.595,-0.012,0.145,237.3
0.03,-0.033,0.013,-1.596,-0.009,0.144,237.3
-0.035,0.002,-0.017,-1.596,-0.01,0.142,237.7
-0.092,-0.016,-0.016,-1.596,-0.009,0.142,237.7
0.003,0.023,-0.003,-1.596,-0.01,0.141,237.7
0.042,-0.019,0.04,-1.595,-0.008,0.14,237.7
0.025,-0.021,0.008,-1.594,-0.007,0.139,237.7
0.032,0.001,0.008,-1.592,-0.01,0.138,237.7
-0.072,0.007,-0.017,-1.59,-0.014,0.137,237.7
-0.053,-0.009,0.012,-1.592,-0.014,0.137,237.7
-0.06,-0.0,0.007,-1.593,-0.015,0.136,237.7
-0.028,-0.019,-0.005,-1.592,-0.016,0.135,237.7
0.106,-0.015,0.018,-1.59,-0.017,0.134,237.3
0.02,-0.018,-0.001,-1.591,-0.017,0.133,237.3
-0.063,0.005,-0.004,-1.588,-0.021,0.132,237.3
-0.053,0.001,0.009,-1.591,-0.021,0.132,237.3
-0.035,-0.004,-0.001,-1.591,-0.017,0.132,237.3
-0.031,-0.017,-0.013,-1.59,-0.018,0.132,237.3
-0.008,-0.012,-0.017,-1.59,-0.019,0.131,237.3
-0.018,-0.003,-0.004,-1.591,-0.02,0.13,237.3
-0.029,0.003,-0.008,-1.592,-0.019,0.129,237.3
-0.019,-0.046,0.013,-1.592,-0.009,0.13,237.3
